"UniqueID","Ten Co So Y Te","So Dien Thoai","Dia Chi","Hour","Rating","Gioi Thieu","Dich Vu","Bac Si","Chuyen Khoa","Loai Co So","Hinh Anh",
"H09081","Khoa Tai Mũi Họng - Bệnh viện Đa khoa Hồng Ngọc","0243 9275 568","55 Yên Ninh, Trúc Bạch, Ba Đình, Hà Nội","Thứ Hai - Chủ Nhật: 07:00 - 17:00","4.3","Nổi tiếng với những dịch vụ khám chữa bệnh chất lượng cao, khoa Tai Mũi Họng bệnh viện đa khoa Hồng Ngọc mang đến cho khách hàng sự thoải mái và an tâm với hiệu quả điều trị cao và sự tận tình của đội ngũ bác sĩ chuyên khoa giàu kinh nghiệm.","Phát hiện và điều trị bệnh lý về tai, hầu họng, thanh quản, Chẩn đoán và điều trị bệnh tai – mũi – họng trẻ em, Phẫu thuật các dị tật bẩm sinh vùng tai – mũi – họng, Khám và điều trị các bệnh lý mũi xoang, dị ứng, Lấy dị vật Tai - Mũi - Họng, Tầm soát sớm ung thu vòm họng, ung thư thanh quản, Phẫu thuật nội soi mũi xoang, Chẩn đoán bệnh lý tai mũi họng trẻ em, Điều trị bệnh lý tai mũi họng trẻ em, Điều trị các bệnh lý mũi xoang, Điều trị các bệnh lý dị ứng , Phẫu thuật nội soi mũi xoang , Phát hiện bệnh lý về tai, Phát hiện bệnh lý về hầu họng, Phát hiện bệnh lý về thanh quản, Điều trị bệnh lý về tai, Điều trị bệnh lý hầu họng, Điều trị bệnh lý về thanh quản, Phẫu thuật các dị tật bẩm sinh vùng tai mũi họng, Lấy dị vật ở tai, Lấy dị vật ở mũi, Lấy dị vật ở họng, Tầm soát sớm ung thu vòm họng, Tầm soát ung thư thanh quản","DB002818, DB002819, DB002820, DB002821, DB002822, DB002823","K26","T05","H09081.jpg",
"H09082","Khoa Răng Hàm Mặt - Bệnh viện Bạch Mai","0243 8693 731","78 Giải Phóng , Phương Mai, Đống Đa, Hà Nội","","3.5","","Phẫu thuật ghép xương hàm, Ghép da tự thân, Cấy chuyển răng tự thân, Cấy ghép nha khoa (Implant), Tẩy trắng răng bằng quang trùng hợp, Nắn chỉnh răng cố định, Laser thẩm mỹ, X quang Panorama, Điều trị tuỷ răng bằng Protaper, Phẫu thuật ghép xương hàm, Ghép da tự thân, Tạo hình chuyển vạt da, Laser thẩm mỹ, Cấy ghép nha khoa (Implant), Cấy chuyển răng tự thân, Điều trị tuỷ răng bằng Protaper, Tẩy trắng răng bằng quang trùng hợp, Nắn chỉnh răng cố định, Chụp X quang Panorama","DB002824, DB002825, DB002826, DB002827, DB002828, DB002829, DB002830","K24","T05","H09082.jpg",
"H09083","Khoa Ngoại - Bệnh viện Nhi Trung ương","0246 2738 573","18/879 La Thành, Láng Hạ, Đống Đa, Hà Nội","Thứ Hai - Chủ Nhật: 00:00 - 23:59","3.7","Khoa Ngoại được chính thức thành lập năm 1973 cùng năm quyết định thành lập Viện Bảo vệ sức khoẻ trẻ em. Từ những ngày đầu tiên, khoa được triển khai tại khoa Ngoại - Bệnh viện Bạch Mai. Trong những ngày đầu khoa chỉ có 2 bác sỹ, cho tới nay khoa đã có 14 bác sỹ, 31 y tá và 6 hộ lý và với số giường theo biên chế là 80. Quá trình phát triển của khoa biểu hiện cụ thể qua quá trình phát triển theo thời gian với sự phát triển về chuyên môn kỹ thuật, nghiên cứu khoa học và một số mặt hoạt động khác.","Phẫu thuật nội soi, Ghép gan, Phẫu thuật tim hở, Ghép thận, Phẫu thuật tim hở, Ghép gan, Ghép thận, Điều trị bệnh phình đại tràng bẩm sinh, Phẫu thuật nội soi trẻ em , Điều trị bệnh ngoại nhi, Phẫu thuật nội soi","DB002831",", K21","T05","",
"H09084","Khoa Chẩn đoán hình ảnh - Bệnh viện Mắt Trung ương","0243 9430 678","85 Bà Triệu, Lê Đại Hành, Hai Bà Trưng, Hà Nội","Thứ Hai - Chủ Nhật: 07:30 - 20:00","3.2","","Siêu âm, Tạo ảnh y học, Chụp X - quang, Điện chẩm, Đo công suất thuỷ tinh thể, Điện võng mạc, Test sắc giác, Tạo ảnh y học, Chụp X-quang, Siêu âm, Điện võng mạc, Điện chẩm, Sắc giác, Đo công suất thuỷ tinh thể","DB002832","K20, K01","T05","",
"H09085","Khoa Gan Mật Tụy - Bệnh viện Chợ Rẫy","0283 8554 137","201B Nguyễn Chí Thanh , 12, Quận 5, Hồ Chí Minh","Thứ Bảy: 07:00 - 11:00
Thứ Hai - Thứ Sáu: 07:00 - 16:00","","","Cắt lách, Phẫu thuật tụy, Cắt khối tá tụy, Phẫu thuật bệnh gan, Phẫu thuật đường mật, Phẫu thuật tụy, Phẫu thuật lách, Cấp cứu ngoại khoa vùng bụng, Mổ nội soi cắt túi mật, Cắt ruột thừa một lỗ, Cắt ruột thừa cho thai phụ, Cắt túi mật một lỗ, Cắt thần kinh tạng giảm đau, Cắt lách, Cắt đuôi tụy, Cắt nang ống mật chủ, Cắt khối tá tụy","DB002833, DB002834, DB002835, DB002836, DB002837, DB002838, DB002839, DB002840, DB002841, DB002842, DB002843, DB002844","K34, K22","T05","H09085.jpg",
"H09086","Khoa Tai Mũi Họng - Bệnh viện Quân y 103","0243 3115 689","261 Phùng Hưng, Phúc La, Hà Đông, Hà Nội","Thứ Hai - Thứ Sáu: 13:30 - 16:30 , 08:00 - 12:00","3.5","","Phẫu thuật viêm mạn tính quá phát thanh quản, Xử trí cấp cứu chảy máu Tai -Mũi - Họng, Phẫu thuật cắt amidan, nạo V.A, Điều trị viêm amidan mạn tính, Phẫu thuật các khối u lành tính, Cắt thanh quản bán phần, Nội soi treo thanh quản, Phẫu thuật cắt dây thanh âm, Phẫu thuật nội soi chỉnh hình vách ngăn, Phẫu thuật làm hẹp hốc mũi, Điều trị một số u nhỏ lành tính vùng họng, Điều trị một số u nhỏ lành tính vùng mũi, Làm proetz, Chọc rửa xoang, Phẫu thuật chỉnh hình các chấn thương mũi xoang, Lấy các dị vật, Phẫu thuật lấy bỏ hạch cổ di căn ung thư, Điều trị viêm họng mạn tính, Phẫu thuật viêm mạn tính quá phát hạ họng, Phẫu thuật tiệt căn xương chũm, Các phẫu thuật tiệt căn, Tiệt căn cải biên điều trị bệnh viêm tai xương chũm, Phẫu thuật điều trị biến chứng của viêm tai xương chũm, Điều trị ung thư thanh quản, Đốt cuốn mũi, Tạo hình màng nhĩ, Tạo hình màng nhĩ đơn thuần dưới nội soi, Đo nhĩ lượng, Đo sức nghe, Đốt họng hạt, Thông vòi nhĩ, Khám Tai - Mũi - Họng, Phẫu thuật xương chũm, Phẫu thuật nội soi chức năng mũi xoang (FESS), Phẫu thuật mũi xoang kinh điển, Nắn chỉnh chấn thương gây biến dạng vùng mũi xoang, Khám bệnh bằng bộ dụng cụ nội soi, Phẫu thuật cắt đường rò giáp móng, Phẫu thuật cắt đường u nang mang, Phẫu thuật cắt rò xoang lê, Phẫu thuật chấn thương vùng cổ trước, Phẫu thuật vết thương vùng cổ trước, Phẫu thuật mở khí quản cấp cứu, Phẫu thuật các khối u mũi xoang, Xử trí các chấn thương ở tai xương chũm, Phẫu thuật điều trị một số bệnh lý bẩm sinh, Khám nội soi Tai Mũi Họng, Đo sức nghe, Đo nhĩ lượng , Chọc rửa xoang, Thông vòi nhĩ, Đốt họng hạt, Đốt cuốn mũi, Làm proetz, Điều trị viêm họng mạn tính, Điều trị viêm amidan mạn tính, Điều trị một số u nhỏ lành tính vùng mũi, Điều trị một số u nhỏ lành tính vùng họng, Lấy các dị vật , Xử trí cấp cứu chảy máu Tai Mũi Họng, Nắn chỉnh chấn thương gây biến dạng vùng mũi xoang, Các phẫu thuật tiệt căn, Tiệt căn cải biên điều trị bệnh viêm tai xương chũm, Phẫu thuật tiệt căn xương chũm, Phẫu thuật điều trị biến chứng của viêm tai xương chũm , Phẫu thuật xương chũm, Tạo hình màng nhĩ , Tạo hình màng nhĩ đơn thuần dưới nội soi , Phẫu thuật điều trị một số bệnh lý bẩm sinh , Xử trí các chấn thương ở tai xương chũm, Phẫu thuật mũi xoang kinh điển , Phẫu thuật các khối u mũi xoang, Phẫu thuật làm hẹp hốc mũi , Phẫu thuật nội soi chức năng mũi xoang (FESS), Phẫu thuật nội soi chỉnh hình vách ngăn, Phẫu thuật chỉnh hình các chấn thương mũi xoang, Phẫu thuật cắt amidan, Nạo V.A , Phẫu thuật các khối u lành tính , Phẫu thuật viêm mạn tính quá phát hạ họng, Phẫu thuật viêm mạn tính quá phát thanh quản , Nội soi treo thanh quản , Phẫu thuật cắt dây thanh âm, Cắt thanh quản bán phần , Điều trị ung thư thanh quản, Cắt và tạo hình một số ung thư da vùng đầu cổ, Phẫu thuật lấy bỏ hạch cổ di căn ung thư, Phẫu thuật cắt đường rò giáp móng, Phẫu thuật cắt rò xoang lê, Phẫu thuật cắt đường u nang mang, Phẫu thuật chấn thương vùng cổ trước, Phẫu thuật vết thương vùng cổ trước, Phẫu thuật mở khí quản cấp cứu","DB002845, DB002846, DB002847, DB002848, DB002849, DB002850, DB002851","K26","T05","H09086.jpg",
"H09087","Khoa Phụ sản - Bệnh viện Đa khoa Hà Đông","0243 3824 216","2 Bế Văn Đàn, Quang Trung, Hà Đông, Hà Nội","Thứ Hai - Chủ Nhật: 08:00 - 16:00","","","Điều trị vô sinh, Khám phụ khoa định kỳ, Tầm soát ung thư cổ tử cung, Khám và điều trị các bệnh lý viêm nhiễm, Khám và điều trị những bệnh lý niệu phụ khoa, Khám và điều trị rối loạn tiền mãn kinh, mãn kinh, Soi cổ tử cung, Làm phết tế bào cổ tử cung, Khám thai định kỳ cho sản phụ, Quản lý thai sản, Bấm sinh thiết cổ tử cung, Khám phụ khoa định kì , Tầm soát ung thư cổ tử cung , Soi cổ tử cung , Khám thai định kỳ cho sản phụ , Làm phết tế bào cổ tử cung , Soi cổ tử cung , Bấm sinh thiết cổ tử cung  , Điều trị các bệnh lý viêm nhiễm , Điều trị rối loạn tiền mãn kinh, mãn kinh, Điều trị những bệnh lý niệu phụ khoa , Quản lí thai sản, Điều trị vô sinh","DB002852, DB002853, DB002854, DB002855","K25","T05","H09087.jpg",
"H09088","Trung tâm Tiêu hóa - Bệnh viện E Hà Nội","0243 7543 650","89 Trần Cung, Nghĩa Tân, Cầu Giấy, Hà Nội","Thứ Hai - Thứ Sáu: 08:00 - 16:30","3.0","Trung tâm Tiêu hóa - Bệnh viện E Trung ương là trung tâm Tiêu hoá đầu tiên của cả nước, được trang bị những thiết bị hoàn toàn mới và hiện đại nhất Việt Nam.Sự ra mắt của trung tâm thể hiện bước tiến mới, quan trọng của chuyên khoa Tiêu hóa tại Việt Nam và cho thấy sự nỗ lực rất lớn và trình độ, lòng tâm huyết rất cao của các bác sĩ tiêu hoá nói riêng và của toàn thể bệnh viện E Trung ương nói chung.","Nội soi mũi, Nội soi dạ dày, Nội soi mũi, Nội soi tụy ngược dòng, Nội soi dạ dày, Nội soi chẩn đoán ung thư dạ dày sớm, Nội soi, ung thư biểu mô tuyến dạ dày, Giải phẫu bệnh lý ung thư dạ dày sớm","DB002856, DB002857","K34","T05","H09088.jpg",
"H09089","Trung tâm Nội soi - Bệnh viện Đại học Y Hà Nội","0243 5747 788","1 Tôn Thất Tùng, Trung Tự, Đống Đa, Hà Nội","Thứ Bảy: 06:30 - 12:00
Thứ Hai - Thứ Sáu: 06:30 - 12:00 , 13:30 - 16:30
Chủ Nhật: 07:30 - 12:00","4.0","Trung tâm Nội soi - Bệnh viện Đại học Y Hà Nội với đội ngũ bác sỹ là các giáo sư, tiến sỹ đầu ngành về tiêu hóa và hệ thống máy nội soi phóng đại nhuộm màu tiên tiến cho ánh sáng giải tần hẹp giúp phát hiện những tổn thương, tầm soát ung thư đường tiêu hóa sớm và chính xác. Đến với phòng nội soi chất lượng cao, bệnh nhân sẽ được ưu tiên làm các dịch vụ sớm, không phải chờ đợi lâu. Mọi thông tin chi tiết và đặt lịch khám, bệnh nhân liên hệ tới số Hotline: 04 6675 0819","Cắt polyp, Cắt búi trĩ, Gắp giun, Nội soi can thiệp, Lấy sỏi, Cầm máu ổ loét, Nội soi can thiệp, Gắp giun, Lấy sỏi, Cắt polyp, Cầm máu ổ loét, Cắt búi trĩ ","DB002858, DB002859, DB002860, DB002861, DB002862, DB002863","K01","T05","H09089.jpg",
"H09090","Khoa Phẫu thuật Thần kinh - Bệnh viện Hữu nghị Việt Đức","0243 8253 531","40 Tràng Thi, Hàng Bông, Hoàn Kiếm, Hà Nội","Thứ Hai - Chủ Nhật: 07:00 - 17:00","3.0","Năm 1956 do nhu cầu điều trị bệnh nhân và được sự giúp đỡ của chuyên gia Hung-ga-ri (Bác sĩ Komaromy Laszlo), bệnh viện thành lập khoa Phẫu thuật thần kinh (1A) do Bác sĩ Nguyễn Thường Xuân là trưởng khoa với 30 giường bệnh. Kính hiển vi được dùng lần đầu tiên năm 1986 để nối động mạch trong và ngoài não thành công trong điều trị nhồi máu não.","","DB002864, DB002865, DB002866, DB002867, DB002868, DB002869, DB002870, DB002871, DB002872, DB002873, DB002874, DB002875, DB002876, DB002877, DB002878, DB002879, DB002880, DB002881, DB002882",", K20","T05","H09090.jpg",
"H09091","Khoa Vật lý trị liệu - Bệnh viện Nhi đồng 2","0283 8295 723","14 Lý Tự Trọng, Bến Nghé, Quận 1, Hồ Chí Minh","Thứ Hai - Chủ Nhật: 07:30 - 19:30","3.0","","","DB002883, DB002884","K38","T05","",
"H09092","Khoa Phụ sản - Bệnh viện Bưu điện Hà Nội - Cơ sở 1","0246402308","49 Trần Điền, Định Công, Hoàng Mai, Hà Nội","","4.0","","Thụ tinh ống nghiệm, Bơm tinh trùng vào buồng tử cung, Phẫu thuật nội soi, Điều trị u sinh dục, Phát hiện sớm ung thư vú, Quản lý thai nghén, Đẻ không đau, Quản lý thai nghén, Chăm sóc, theo dõi sau đẻ, Đẻ không đau, Phẫu thuật nội soi, Điều trị u sơ tử cung, Điều trị u trứng, Điều trị u sinh dục, Điều trị khó tiêu., Phát hiện sớm ung thu cổ tử cung, Phát hiện sớm ung thư vú, Chăm sóc sơ sinh sau đẻ, Điều trị vàng da trẻ sơ sinh, Bơm tinh trùng vào buồng tử cung, Thụ tinh ống nghiệm, Bơm tinh trùng vào buồng trứng","DB002885, DB002886, DB002887, DB002888","K25","T05","H09092.jpg",
"H09093","Khoa Tim mạch - Bệnh viện Nhi Trung ương","0246 2738 828","18/879 La Thành, Láng Hạ, Đống Đa, Hà Nội","Thứ Hai - Chủ Nhật: 00:00 - 23:59
24/24","3.9","Tiếp nhận khám, chẩn đoán, điều trị, chăm sóc, theo dõi các bệnh tim mạch trẻ em. Nghiên cứu dịch tễ học, nghiên cứu ứng dụng các kỹ thuật tiên tiến trong chẩn đoán, điều trị, chăm sóc và phòng chống các bệnh tim mạch trẻ em, đồng thời đề xuất các giải pháp trong lĩnh vực chuyên khoa. Đào tạo, chỉ đạo tuyến: Đào tạo cán bộ Y tế trong nước và quốc tế về lĩnh vực nhi khoa và tim mạch nhi khoa. Xây dựng mạng lưới chuyên khoa ở các tuyến. Hợp tác quốc tế: Hợp tác với các Viện, Bệnh viện, Trung tâm Tim mạch trong nước và quốc tế. Tranh thủ sự giúp đỡ của các tổ chức, cá nhân trong lĩnh vực chuyên khoa nhằm phát triển chuyên ngành Tim mạch trẻ em một cách nhanh chóng và vững chắc. Tham gia các dịch vụ điều trị tự nguyện và chăm sóc sức khỏe tim mạch, ký kết các hợp đồng đào tạo nguồn nhân lực tim mạch trẻ em với các tổ chức, cá nhân trong mước và quốc tế theo đúng các quy định của pháp luật.","Nong hẹp eo động mạch chủ bằng bóng, Nong hẹp van động mạch chủ, Nong hẹp van động mạch phổi, Đặt stent động mạch vành, Đóng lỗ dò động mạch vành, Theo dõi Holter huyết áp, Đóng lỗ thông liên nhĩ, Đóng lỗ thông liên thất, Mở (phá) lỗ thông liên nhĩ, Phẫu thuật các loại tim bẩm sinh, Thông tim chẩn đoán các bệnh tim bẩm sinh nặng, phức tạp, Khám chuyên khoa tim mạch, Nghiên cứu điện sinh lý (CES), Đặt stent ống động mạch, Đặt máy tạo nhịp tim vĩnh viễn, Điều trị loạn tim, Theo dõi Holter điện tâm đồ 24 giờ, Hội chẩn chuyên khoa tim mạch, Hội chẩn nội – ngoại tim mạch, Siêu âm Doppler mạch, Siêu âm qua thực quản, Siêu âm tim, Thăm dò điện sinh lý tim, Thông tim can thiệp và chẩn đoán, Đóng ống động mạch bằng Amplatzer, Nong hẹp van động mạch phổi, Nong hẹp van động mạch chủ, Nong hẹp van 2 lá, Nong hẹp eo động mạch chủ bằng bóng, Đóng lỗ thông liên nhĩ , Đóng lỗ thông liên thất , Đặt stent ống động mạch, Đóng lỗ dò động mạch vành, Mở (phá) lỗ thông liên nhĩ , Đặt máy tạo nhịp tim vĩnh viễn, Thông tim chẩn đoán các bệnh tim bẩm sinh nặng, phức tạp, Theo dõi Holter huyết áp, Theo dõi Holter điện tâm đồ 24 giờ, Siêu âm qua thực quản, Doppler mạch, Nghiên cứu điện sinh lý (CES), Đặt Stent Động mạch vành, Phẫu thuật các loại tim bẩm sinh, Khám chuyên khoa tim mạch , Siêu âm tim, Điện tâm đồ và holter , Hội chẩn chuyên khoa tim mạch , Hội chẩn nội – ngoại tim mạch , Thông tim can thiệp và chẩn đoán , Thăm dò điện sinh lý tim , Điều trị loạn tim","DB002889, DB002890","","T05","H09093.jpg",
